"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total"
"1490","gdp_growth",-10008.6151668229,-7730635.71216745,-0.0207942158980756,0,0,-7730635.71216745,-0.0207942158980756,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,NA,NA,NA
"1491","festival",7141.5795345429,1713533.87556754,0.00460914143207344,10984.1915100483,0.00451528640774902,1713533.87556754,0.00460914143207344,10984.1915100483,0.00451528640774902,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,NA,NA,NA
"1492","trade_spend",0.00376559017856003,2282963.02526308,0.0061408178838289,14634.378367071,0.00601577363852803,2282963.02526308,0.0061408178838289,14634.378367071,0.00601577363852803,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,NA,NA,NA
"1493","tv",28097.1705635967,1935267.53199731,0.00520557071620248,12405.5611025468,0.00509957072175842,1935267.53199731,0.00520557071620248,12405.5611025468,0.00509957072175842,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.269833980729079,0.269833980729079,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,0.000165103074957565,NA,6056.82238357475
"1494","youtube",8545.37400973166,309524.871569151,0.000832574091559216,1984.13379210994,0.00081562055199729,309524.871569151,0.000832574091559216,1984.13379210994,0.00081562055199729,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.0431569934643419,0.0431569934643419,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,5.15857988885941e-05,NA,19385.1800601096
"1495","facebook",22186.0618640386,2152689.87087491,0.00579040322209452,13799.2940440699,0.00567249440040462,2152689.87087491,0.00579040322209452,13799.2940440699,0.00567249440040462,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.300149135728978,0.300149135728978,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,0.00059715143057793,NA,1674.61710513226
"1496","instagram",18879.8719379394,866506.346173149,0.00233076822013713,5554.52786008429,0.00228330725344314,866506.346173149,0.00233076822013713,5554.52786008429,0.00228330725344314,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.120816813618323,0.120816813618323,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,0.000555263355184311,NA,1800.94722740719
"1497","print_media",47734.6791970883,1908078.91057005,0.00513243752444703,12231.2750677567,0.0050279267265469,1908078.91057005,0.00513243752444703,12231.2750677567,0.0050279267265469,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.266043076459279,0.266043076459279,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,0.00199096752028485,NA,502.268364406531
"1498","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.0562457368391978,NA,NA,0.169106612665002,NA,NA,0.169106612665002,0.464635344038763,0,19992005.7869075,0.3303762456,60500580.1432401,1e-04,"1_27_3",1,27,3,107,14,NA,NA,NA,NA,0,NA,Inf
"1499","(Intercept)",1376279.84648198,214699656.051189,0.577508909667569,1376279.84648198,0.55721999007501,214699656.051189,0.577508909667569,1376279.84648198,0.55721999007501,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,NA,NA,NA,NA,NA,NA,NA
"1500","trend",0.0618756159409065,22998267.6276186,0.0618617873272342,147424.792484735,0.0596884722355992,22998267.6276186,0.0618617873272342,147424.792484735,0.0596884722355992,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,NA,NA,NA,NA,NA,NA,NA
"1501","season",0.0535229488352905,11153.8489555021,3.00021307316534e-05,71.4990317660394,2.89481022866718e-05,11153.8489555021,3.00021307316534e-05,71.4990317660394,2.89481022866718e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,NA,NA,NA,NA,NA,NA,NA
"1502","holiday",0.0234906599081229,-2418.67802814063,-6.50587027738587e-06,-52.5799571334919,-2.12882599908451e-05,-2418.67802814063,-6.50587027738587e-06,-52.5799571334919,-2.12882599908451e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,NA,NA,NA,NA,NA,NA,NA
"1503","cpi",6143.59833347652,125382567.744111,0.337259739121138,803734.408616099,0.325411202043545,125382567.744111,0.337259739121138,803734.408616099,0.325411202043545,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,NA,NA,NA,NA,NA,NA,NA
"1504","gdp_growth",-17532.7160252413,-13542237.2003384,-0.0364265261708776,0,0,-13542237.2003384,-0.0364265261708776,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,NA,NA,NA,NA,NA,NA,NA
"1505","festival",12649.478346288,3035086.22284213,0.00816391310325489,19455.6809156547,0.00787710025285588,3035086.22284213,0.00816391310325489,19455.6809156547,0.00787710025285588,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,NA,NA,NA,NA,NA,NA,NA
"1506","trade_spend",0.00719157275874135,4360032.27201267,0.0117278133083041,27948.924820594,0.0113157942775576,4360032.27201267,0.0117278133083041,27948.924820594,0.0113157942775576,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,NA,NA,NA,NA,NA,NA,NA
"1507","tv",82930.8176034191,4281754.84959485,0.0115172591336792,27447.1464717619,0.0111126372471972,4281754.84959485,0.0115172591336792,27447.1464717619,0.0111126372471972,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.288791590791998,0.288791590791998,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,27447.1464717619,214157953.658931,139019673.492221,0.00036528845763923,0.00036528845763923,2737.56254567351,2737.56254567351
"1508","youtube",13521.6742594073,790041.436114029,0.00212508942377454,5064.36818021813,0.00205043123630038,790041.436114029,0.00212508942377454,5064.36818021813,0.00205043123630038,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.0532859379253237,0.0532859379253237,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,5064.36818021813,73635488.4154905,35172697.5920911,0.0001316692853483,0.0001316692853483,7594.78565828575,7594.78565828575
"1509","facebook",54690.7708508856,4084069.61905988,0.010985516400396,26179.933455512,0.0105995755859787,4084069.61905988,0.010985516400396,26179.933455512,0.0105995755859787,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.275458311749252,0.275458311749252,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,26179.933455512,34013131.2371331,10904597.3921839,0.00113291192038279,0.00113291192038279,882.681152884436,882.681152884436
"1510","instagram",34094.5545082445,1528538.08810977,0.00411153134050274,9798.32107762672,0.00396708590014103,1528538.08810977,0.00411153134050274,9798.32107762672,0.00396708590014103,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.103095333936072,0.103095333936072,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,9798.32107762672,11919257.3629976,1915845.81382282,0.000979497947221316,0.000979497947221316,1020.93118503908,1020.93118503908
"1511","print_media",108055.139829252,4142048.66750654,0.0111414710845712,26551.5940224778,0.0107500513035192,4142048.66750654,0.0111414710845712,26551.5940224778,0.0107500513035192,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.279368825597354,0.279368825597354,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,26551.5940224778,11923449.0490308,5780066.52614225,0.00432198286913665,0.00432198286913665,231.375280809421,231.375280809421
"1512","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.175807558626083,NA,NA,0.158032147147609,NA,NA,0.158032147147609,0.446082195143819,0,9794445.87516746,0.1618062956,60500580.1432401,1e-04,"1_27_4",1,27,4,108,9,0,41929110.9364574,19090808.9414087,0,0,Inf,Inf
"1513","(Intercept)",2069938.44293755,322910397.098257,0.868579087542063,2069938.44293755,0.857540903120888,322910397.098257,0.868579087542063,2069938.44293755,0.857540903120888,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,NA,NA,NA,NA,NA,NA,NA
"1514","trend",0.0195331656681153,7260193.93615342,0.0195288001907344,46539.7047189322,0.0192806218715445,7260193.93615342,0.0195288001907344,46539.7047189322,0.0192806218715445,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,NA,NA,NA,NA,NA,NA,NA
"1515","season",0.0179004805912127,3730.34859046552,1.00340614735129e-05,23.9124909645226,9.90654536976752e-06,3730.34859046552,1.00340614735129e-05,23.9124909645226,9.90654536976752e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,NA,NA,NA,NA,NA,NA,NA
"1516","holiday",0.00740163777055978,-762.097732372273,-2.04992517723226e-06,-16.5673420080929,-6.86357291271451e-06,-762.097732372273,-2.04992517723226e-06,-16.5673420080929,-6.86357291271451e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,NA,NA,NA,NA,NA,NA,NA
"1517","cpi",1948.76999106656,39771770.9003165,0.106979920092252,254947.249361003,0.105620384611513,39771770.9003165,0.106979920092252,254947.249361003,0.105620384611513,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,NA,NA,NA,NA,NA,NA,NA
"1518","gdp_growth",-6197.82920481445,-4787191.7333257,-0.0128768062750104,0,0,-4787191.7333257,-0.0128768062750104,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,NA,NA,NA,NA,NA,NA,NA
"1519","festival",4425.43607772914,1061828.77284625,0.00285615537601928,6806.5946977324,0.00281985842824766,1061828.77284625,0.00285615537601928,6806.5946977324,0.00281985842824766,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,NA,NA,NA,NA,NA,NA,NA
"1520","trade_spend",0.00225478842501211,1367009.78067196,0.00367704514511444,8762.88320943562,0.00363031606422945,1367009.78067196,0.00367704514511444,8762.88320943562,0.00363031606422945,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,NA,NA,NA,NA,NA,NA,NA
"1521","tv",19838.2010006469,1681871.6785669,0.0045239750130683,10781.2287087622,0.00446648287305795,1681871.6785669,0.0045239750130683,10781.2287087622,0.00446648287305795,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.402209273420963,0.402209273420963,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,10781.2287087622,214939218.123553,139800937.956843,0.000143485167411894,0.000143485167411894,6969.36148897787,6969.36148897787
"1522","youtube",7011.56304400239,566449.059251995,0.0015236604688032,3631.08371315382,0.00150429729797497,566449.059251995,0.0015236604688032,3631.08371315382,0.00150429729797497,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.13546281054323,0.13546281054323,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,3631.08371315382,77509383.1351016,39046592.3117022,9.44051025789006e-05,9.44051025789006e-05,10592.6477773194,10592.6477773194
"1523","facebook",13625.2381351586,769147.215689684,0.00206888719840749,4930.43086980566,0.00204259510967294,769147.215689684,0.00206888719840749,4930.43086980566,0.00204259510967294,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.183936828664541,0.183936828664541,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,4930.43086980566,43285277.9632676,20176744.1183184,0.000213359744191789,0.000213359744191789,4686.91975512072,4686.91975512072
"1524","instagram",10919.891298037,399220.721874421,0.00107384207337262,2559.1071915027,0.00106019534043245,399220.721874421,0.00107384207337262,2559.1071915027,0.00106019534043245,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.095471181616259,0.095471181616259,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,2559.1071915027,11530440.88048,1527029.3313052,0.000255823443724436,0.000255823443724436,3908.94589425183,3908.94589425183
"1525","print_media",18204.8788709637,764894.867586704,0.00205744903887968,4903.17222811989,0.00203130230998181,764894.867586704,0.00205744903887968,4903.17222811989,0.00203130230998181,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.182919905755006,0.182919905755006,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,4903.17222811989,11778465.1973129,5635082.67442434,0.00079812256681918,0.00079812256681918,1252.94038982681,1252.94038982681
"1526","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,-0.000758172278047642,NA,NA,0.1741388611085,NA,NA,0.1741388611085,0.262517731243288,0,34363250.0279543,0.5679389512,60500580.1432401,1e-04,"1_28_1",1,28,1,109,1,0,47564555.343094,24726253.3480454,0,0,Inf,Inf
"1527","(Intercept)",1947547.6148905,303817427.922917,0.817221949791743,1947547.6148905,0.803748518800527,303817427.922917,0.817221949791743,1947547.6148905,0.803748518800527,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,NA,NA,NA,NA,NA,NA,NA
"1528","trend",0.0258808866479723,9619549.61609727,0.0258751025151195,61663.7795903671,0.0254485030971561,9619549.61609727,0.0258751025151195,61663.7795903671,0.0254485030971561,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,NA,NA,NA,NA,NA,NA,NA
"1529","season",0.0234580218259133,4888.50554640201,1.31493247820266e-05,31.3365740153975,1.29325335907513e-05,4888.50554640201,1.31493247820266e-05,31.3365740153975,1.29325335907513e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,NA,NA,NA,NA,NA,NA,NA
"1530","holiday",0.0098104215650425,-1010.11428282439,-2.71705138630717e-06,-21.9590061483564,-9.06243243098603e-06,-1010.11428282439,-2.71705138630717e-06,-21.9590061483564,-9.06243243098603e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,NA,NA,NA,NA,NA,NA,NA
"1531","cpi",2579.79635341047,52650169.0849409,0.141620821855476,337501.083877826,0.139285937959277,52650169.0849409,0.141620821855476,337501.083877826,0.139285937959277,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,NA,NA,NA,NA,NA,NA,NA
"1532","gdp_growth",-8071.56512570564,-6234461.86848171,-0.0167697393757002,0,0,-6234461.86848171,-0.0167697393757002,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,NA,NA,NA,NA,NA,NA,NA
"1533","festival",5759.97310558584,1382034.46325001,0.00371745922035491,8859.19527724368,0.00365616995826292,1382034.46325001,0.00371745922035491,8859.19527724368,0.00365616995826292,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,NA,NA,NA,NA,NA,NA,NA
"1534","trade_spend",0.00298925655719201,1812295.51530863,0.00487479498705753,11617.2789442861,0.00479442488212926,1812295.51530863,0.00487479498705753,11617.2789442861,0.00479442488212926,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,NA,NA,NA,NA,NA,NA,NA
"1535","tv",61738.0578586885,3621815.76357747,0.0097421249344794,23216.7677152402,0.00958150779975123,3621815.76357747,0.0097421249344794,23216.7677152402,0.00958150779975123,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.415456978071257,0.415456978071257,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,23216.7677152402,237193509.460095,162055229.293385,0.000308987212160419,0.000308987212160419,3236.37989096075,3236.37989096075
"1536","youtube",9401.84233604125,528932.859757397,0.00142274768736944,3390.59525485511,0.00139929103304369,528932.859757397,0.00142274768736944,3390.59525485511,0.00139929103304369,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.0606736680886103,0.0606736680886103,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,3390.59525485511,73283341.2681939,34820550.4447945,8.81526062532204e-05,8.81526062532204e-05,11343.964092536,11343.964092536
"1537","facebook",29267.9355314917,1883242.40857754,0.0050656311706342,12072.0667216509,0.00498211477460263,1883242.40857754,0.0050656311706342,12072.0667216509,0.00498211477460263,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.216025952482584,0.216025952482584,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,12072.0667216509,37495591.6052131,14387057.7602639,0.000522407297782308,0.000522407297782308,1914.21521913101,1914.21521913101
"1538","instagram",12626.7783455005,453408.703851435,0.00121959937435856,2906.46605032971,0.00119949199959759,453408.703851435,0.00121959937435856,2906.46605032971,0.00119949199959759,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.0520103236138266,0.0520103236138266,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,2906.46605032971,11316891.605901,1313480.05672624,0.000290547483330271,0.000290547483330272,3441.77821999332,3441.77821999332
"1539","print_media",53786.4412996117,2230267.68768782,0.00599907556571174,14296.5877415886,0.00590016959449265,2230267.68768782,0.00599907556571174,14296.5877415886,0.00590016959449265,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.255833077743721,0.255833077743721,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,14296.5877415886,12972169.151626,6828786.62873743,0.00232715245849065,0.00232715245849065,429.709706534905,429.709706534905
"1540","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.027973240846127,NA,NA,0.171620924682472,NA,NA,0.171620924682472,0.365287730136932,0,25557114.5307334,0.4223698314,60500580.1432401,1e-04,"1_28_2",1,28,2,110,11,0,43742847.6450677,20904545.650019,0,0,Inf,Inf
"1541","(Intercept)",2008438.12347592,313316347.262243,0.842772575496362,2008438.12347592,0.830400135338415,313316347.262243,0.842772575496362,2008438.12347592,0.830400135338415,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0148910985733313,NA,NA,0.172771955516452,NA,NA,0.172771955516452,0.356419358513806,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_28_3",1,28,3,111,10,NA,NA,NA,NA,NA,NA,NA
"1542","trend",0.022853577189952,8494342.66585591,0.0228484696320686,54450.9145247174,0.0225130394917879,8494342.66585591,0.0228484696320686,54450.9145247174,0.0225130394917879,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0148910985733313,NA,NA,0.172771955516452,NA,NA,0.172771955516452,0.356419358513806,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_28_3",1,28,3,111,10,NA,NA,NA,NA,NA,NA,NA
"1543","season",0.0208125833568092,4337.21265713569,1.16664320692792e-05,27.8026452380493,1.14951613886346e-05,4337.21265713569,1.16664320692792e-05,27.8026452380493,1.14951613886346e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0148910985733313,NA,NA,0.172771955516452,NA,NA,0.172771955516452,0.356419358513806,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_28_3",1,28,3,111,10,NA,NA,NA,NA,NA,NA,NA
"1544","holiday",0.00868004499740615,-893.726877006063,-2.40398724326468e-06,-19.4288451523057,-8.03296624146022e-06,-893.726877006063,-2.40398724326468e-06,-19.4288451523057,-8.03296624146022e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0148910985733313,NA,NA,0.172771955516452,NA,NA,0.172771955516452,0.356419358513806,0,29137968.3510686,0.4815628496,60500580.1432401,1e-04,"1_28_3",1,28,3,111,10,NA,NA,NA,NA,NA,NA,NA
